user_id,payment_reuse_count,ip_reuse_count,ip_subnet_reuse_count,device_reuse_count,device_signups_last_hour,payment_signups_last_24h,device_signups_last_24h,subnet_signups_last_24h,name_similarity_score,is_disposable_email_domain,is_free_email_domain,email_local_has_digits,email_local_has_plus_tag,payment_ip_country_mismatch,payment_ip_country_mismatch.1,graph_component_size,attrs_reused_count,signup_hour,signup_hour.1,is_odd_hour,area_freq,device_os_freq,is_repeat_user,risk_score,verdict
u_5955,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,1,0,14,14,0,0.0723385877780177,0.1976894839127618,0,5.122906413825971,NEW / GENUINE
u_5196,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0,1,0,16,16,0,0.0709350032390412,0.1993090045346577,0,5.258291029210587,NEW / GENUINE
u_9057,0,0,0,0,0,0,0,0,1.0,0,1,1,0,1,1,1,1,16,16,0,0.0755776290218095,0.1993090045346577,1,4.315983336902894,NEW / GENUINE
u_9058,1,0,1,1,1,1,1,1,0.889,0,1,1,1,1,1,3,4,16,16,0,0.0750377888145109,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_5948,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,0,1,0,16,16,0,0.0755776290218095,0.1976894839127618,0,3.2831628240823822,NEW / GENUINE
u_326,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,0,1,0,17,17,0,0.0709350032390412,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_902,0,0,0,0,0,0,0,0,0.769,0,0,1,0,0,0,1,0,18,18,0,0.0712589073634204,0.201576333405312,0,2.82162436254392,NEW / GENUINE
u_9059,0,0,2,0,0,0,0,2,0.947,0,1,1,1,0,0,3,2,18,18,0,0.0730943640682358,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_385,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,0,1,0,18,18,0,0.0674800259123299,0.201576333405312,0,1.507755749405234,NEW / GENUINE
u_666,0,0,0,0,0,0,0,0,0.778,0,0,1,0,0,0,1,0,19,19,0,0.0736342042755344,0.1993090045346577,0,4.642137183056741,NEW / GENUINE
u_1751,0,0,0,0,0,0,0,0,0.778,0,1,0,0,1,1,1,0,20,20,0,0.0712589073634204,0.1993090045346577,0,4.180598721518279,NEW / GENUINE
u_3231,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,0,20,20,0,0.0674800259123299,0.1976894839127618,0,5.258291029210587,NEW / GENUINE
u_7560,0,0,0,0,0,0,0,0,0.727,0,0,0,0,0,0,1,0,20,20,0,0.0723385877780177,0.201576333405312,1,1.507755749405234,NEW / GENUINE
u_6329,0,0,0,0,0,0,0,0,0.815,0,0,0,0,0,0,1,0,20,20,0,0.0750377888145109,0.1976894839127618,0,3.2831628240823822,NEW / GENUINE
u_6491,0,0,0,0,0,0,0,0,0.762,0,1,1,0,0,0,1,0,21,21,0,0.0674800259123299,0.1976894839127618,0,5.752044273063143,SUSPICIOUS
u_7561,1,0,1,0,0,1,0,1,0.727,0,0,1,0,0,0,3,2,21,21,0,0.0723385877780177,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_2135,0,0,0,0,0,0,0,0,0.818,0,0,0,0,0,0,1,0,21,21,0,0.0674800259123299,0.1976894839127618,0,5.122906413825971,NEW / GENUINE
u_1126,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,22,22,0,0.0681278341610883,0.1993090045346577,0,4.642137183056741,NEW / GENUINE
u_3999,0,0,0,0,0,0,0,0,0.769,0,1,0,0,0,0,1,0,22,22,0,0.0739581083999136,0.1994169725761174,0,3.845035733781378,NEW / GENUINE
u_7423,0,0,0,0,0,0,0,0,0.667,1,0,1,1,0,0,1,0,23,23,0,0.0684517382854675,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_4543,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,1,0,23,23,0,0.0684517382854675,0.1993090045346577,0,3.328268569918054,NEW / GENUINE
u_2482,0,0,0,0,0,0,0,0,0.762,0,1,1,0,0,0,1,0,23,23,0,0.0674800259123299,0.2020082055711509,0,4.315983336902894,NEW / GENUINE
u_7424,0,0,1,1,0,0,1,1,0.857,0,0,0,0,0,0,3,3,0,0,1,0.0684517382854675,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_7425,1,0,2,0,0,1,0,2,0.957,1,0,1,0,1,1,4,3,0,0,1,0.0736342042755344,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_4318,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,1,0,1,1,1,0.071798747570719,0.1993090045346577,0,3.871287334145148,NEW / GENUINE
u_7426,0,0,3,2,0,0,2,3,0.957,0,1,0,0,0,0,5,3,1,1,1,0.0684517382854675,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_2657,0,0,0,0,0,0,0,0,0.783,0,0,0,0,0,0,1,0,1,1,1,0.0750377888145109,0.1976894839127618,0,3.2831628240823822,NEW / GENUINE
u_7252,0,0,0,0,0,0,0,0,0.875,0,1,1,0,0,0,1,1,2,2,1,0.0736342042755344,0.201576333405312,1,4.777521798441356,NEW / GENUINE
u_7254,0,0,1,1,1,0,1,1,0.8,1,0,1,1,0,0,3,2,2,2,1,0.0736342042755344,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_1375,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,2,2,1,0.0674800259123299,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_7253,0,0,2,0,0,0,0,2,0.8,0,0,0,0,1,1,4,1,3,3,1,0.0739581083999136,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_2425,0,0,0,0,0,0,0,0,0.696,0,0,0,0,0,0,1,0,3,3,1,0.0739581083999136,0.2020082055711509,0,0.7876923076923077,NEW / GENUINE
u_1918,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,4,4,1,0.071798747570719,0.201576333405312,0,1.507755749405234,NEW / GENUINE
u_740,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0,1,0,4,4,1,0.0684517382854675,0.201576333405312,0,4.315983336902894,NEW / GENUINE
u_1347,0,0,0,0,0,0,0,0,0.741,0,1,0,0,0,0,1,0,5,5,1,0.071798747570719,0.1976894839127618,0,5.258291029210587,NEW / GENUINE
u_1101,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,0,1,0,5,5,1,0.0643489527099978,0.1993090045346577,0,3.4636531853026695,NEW / GENUINE
u_2645,0,0,0,0,0,0,0,0,0.818,0,1,1,0,0,0,1,0,6,6,0,0.0681278341610883,0.1976894839127618,0,6.008291029210587,SUSPICIOUS
u_6136,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,6,6,0,0.0739581083999136,0.1976894839127618,0,4.513932054851613,NEW / GENUINE
u_5343,0,0,0,0,0,0,0,0,0.727,0,0,0,0,0,0,1,0,7,7,0,0.0681278341610883,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_2698,0,0,0,0,0,0,0,0,0.696,0,1,0,0,0,0,1,0,8,8,0,0.0750377888145109,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_2679,0,0,0,0,0,0,0,0,0.769,0,0,0,0,0,0,1,0,9,9,0,0.0712589073634204,0.2020082055711509,0,0.7200634417129261,NEW / GENUINE
u_290,0,0,0,0,0,0,0,0,0.714,0,1,0,0,0,0,1,0,9,9,0,0.0674800259123299,0.1976894839127618,0,6.008291029210587,SUSPICIOUS
u_5151,0,0,0,0,0,0,0,0,0.778,0,1,1,0,0,0,1,0,11,11,0,0.071798747570719,0.2020082055711509,0,3.1234834774786973,NEW / GENUINE
u_4161,0,0,0,0,0,0,0,0,0.828,0,0,0,0,0,0,1,0,12,12,0,0.0684517382854675,0.2020082055711509,0,0.7200634417129261,NEW / GENUINE
u_4334,0,0,0,0,0,0,0,0,0.762,0,0,1,0,0,0,1,0,12,12,0,0.0739581083999136,0.2020082055711509,0,2.5139320548516126,NEW / GENUINE
u_95,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,0,1,0,12,12,0,0.0712589073634204,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_2488,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,12,12,0,0.0684517382854675,0.1976894839127618,0,6.008291029210587,SUSPICIOUS
u_4170,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,1,1,13,13,0,0.0739581083999136,0.201576333405312,0,3.2831628240823822,NEW / GENUINE
u_5643,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,0,1,0,13,13,0,0.0681278341610883,0.1993090045346577,0,5.224624816595954,NEW / GENUINE
u_1867,0,0,0,0,0,0,0,0,0.9,0,1,0,0,0,0,1,1,14,14,0,0.0712589073634204,0.201576333405312,0,3.430736976909742,NEW / GENUINE
u_4897,0,0,0,0,0,0,0,0,0.75,0,0,1,0,0,0,1,0,14,14,0,0.0739581083999136,0.2020082055711509,0,2.82162436254392,NEW / GENUINE
u_4217,0,0,0,0,0,0,0,0,0.833,0,1,1,0,0,0,1,0,15,15,0,0.0736342042755344,0.1994169725761174,0,3.9716202449996336,NEW / GENUINE
u_5809,0,0,0,0,0,0,0,0,0.727,0,0,0,0,0,0,1,0,16,16,0,0.0723385877780177,0.201576333405312,0,1.2000634417129263,NEW / GENUINE
u_5072,0,0,0,0,0,0,0,0,0.8,0,1,1,0,0,0,1,0,17,17,0,0.0739581083999136,0.201576333405312,0,2.82162436254392,NEW / GENUINE
u_78,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,0,1,0,18,18,0,0.0736342042755344,0.1976894839127618,0,5.258291029210587,NEW / GENUINE
u_6340,0,0,0,0,0,0,0,0,0.762,0,1,1,0,0,0,1,0,18,18,0,0.0755776290218095,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_529,0,0,0,0,0,0,0,0,0.778,0,1,1,0,0,0,1,0,18,18,0,0.0750377888145109,0.201576333405312,0,2.82162436254392,NEW / GENUINE
u_5678,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,20,20,0,0.0730943640682358,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_5265,0,0,0,0,0,0,0,0,0.706,0,1,0,0,1,1,1,0,21,21,0,0.0736342042755344,0.1993090045346577,0,4.180598721518279,NEW / GENUINE
u_4094,0,0,0,0,0,0,0,0,0.75,0,0,1,0,0,0,1,0,21,21,0,0.0750377888145109,0.1994169725761174,0,4.642137183056741,NEW / GENUINE
u_1445,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,0,1,0,21,21,0,0.0739581083999136,0.1976894839127618,0,3.845035733781378,NEW / GENUINE
u_2910,0,0,0,0,0,0,0,0,0.737,0,0,1,0,0,0,1,0,21,21,0,0.0736342042755344,0.1993090045346577,0,4.642137183056741,NEW / GENUINE
u_2761,0,0,0,0,0,0,0,0,0.737,0,0,0,0,0,0,1,0,21,21,0,0.0739581083999136,0.1993090045346577,0,1.507755749405234,NEW / GENUINE
u_5519,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,1,0,22,22,0,0.0712589073634204,0.2020082055711509,0,2.0696286591042306,NEW / GENUINE
u_7338,0,0,0,0,0,0,0,0,0.7,0,1,1,0,0,0,1,0,22,22,0,0.0739581083999136,0.1994169725761174,1,4.777521798441356,NEW / GENUINE
u_7340,1,0,1,1,1,1,1,1,0.8,1,0,1,1,0,0,3,3,22,22,0,0.0739581083999136,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_7339,2,1,2,2,0,2,2,2,0.7,1,0,1,0,0,0,3,3,23,23,0,0.0739581083999136,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_4851,0,0,0,0,0,0,0,0,0.8,0,1,1,0,0,0,1,0,23,23,0,0.0709350032390412,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_2915,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,23,23,0,0.0684517382854675,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_3935,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,0,1,0,1,1,1,0.0712589073634204,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_9174,0,0,0,0,0,0,0,0,0.72,1,0,1,0,0,0,1,0,1,1,1,0.0739581083999136,0.2020082055711509,1,98.61318933809319,REPEAT / LIKELY ABUSE
u_1997,0,0,0,0,0,0,0,0,0.786,0,1,0,0,0,0,1,0,1,1,1,0.0736342042755344,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_9175,0,0,1,0,0,0,0,1,0.72,1,0,1,1,0,0,3,1,1,1,1,0.0739581083999136,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_7341,3,0,3,3,0,3,3,3,0.737,0,1,0,0,0,0,3,3,1,1,1,0.0739581083999136,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_9176,0,1,2,0,0,0,0,2,0.875,1,0,1,1,0,0,5,2,2,2,1,0.0739581083999136,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_1691,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1,1,1,0,3,3,1,0.0755776290218095,0.1976894839127618,0,2.82162436254392,NEW / GENUINE
u_5879,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,5,5,1,0.0755776290218095,0.201576333405312,0,1.2000634417129263,NEW / GENUINE
u_2094,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,6,6,0,0.0709350032390412,0.1994169725761174,0,3.7639320548516126,NEW / GENUINE
u_3283,0,0,0,0,0,0,0,0,0.72,0,1,0,0,0,0,1,0,7,7,0,0.0755776290218095,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_35,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0,1,0,8,8,0,0.071798747570719,0.201576333405312,0,3.2831628240823822,NEW / GENUINE
u_5736,0,0,0,0,0,0,0,0,0.667,0,1,1,0,0,0,1,0,8,8,0,0.0712589073634204,0.2020082055711509,0,3.845035733781378,NEW / GENUINE
u_801,0,0,0,0,0,0,0,0,0.857,0,1,0,0,0,0,1,1,8,8,0,0.0739581083999136,0.1994169725761174,0,4.896084596757479,NEW / GENUINE
u_5052,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,10,10,0,0.0723385877780177,0.201576333405312,0,2.975470516390074,NEW / GENUINE
u_4074,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,0,1,0,11,11,0,0.0736342042755344,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_30,0,0,0,0,0,0,0,0,0.778,0,1,0,0,0,0,1,0,11,11,0,0.0643489527099978,0.201576333405312,0,1.9692942109436957,NEW / GENUINE
u_6152,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,12,12,0,0.0736342042755344,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_3031,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,1,1,12,12,0,0.071798747570719,0.1994169725761174,0,4.325804964550609,NEW / GENUINE
u_5892,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,0,1,0,13,13,0,0.0712589073634204,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_4673,0,0,0,0,0,0,0,0,0.857,0,1,0,0,0,0,1,1,14,14,0,0.0739581083999136,0.1994169725761174,0,5.436862457782015,NEW / GENUINE
u_2920,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,14,14,0,0.0736342042755344,0.201576333405312,0,1.2000634417129263,NEW / GENUINE
u_6698,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,14,14,0,0.0750377888145109,0.1993090045346577,1,1.661601903251388,NEW / GENUINE
u_405,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,1,1,15,15,0,0.071798747570719,0.1993090045346577,0,5.436862457782015,NEW / GENUINE
u_6700,1,1,1,0,0,1,0,1,0.8,0,1,1,1,0,0,3,2,15,15,0,0.0674800259123299,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_2138,0,0,0,0,0,0,0,0,0.8,0,0,1,0,0,0,1,0,15,15,0,0.0723385877780177,0.1994169725761174,0,3.845035733781378,NEW / GENUINE
u_6699,2,2,2,0,0,2,0,2,0.8,1,0,1,1,0,0,4,2,15,15,0,0.0750377888145109,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_6701,0,3,3,0,0,0,0,3,0.875,1,0,1,1,0,0,5,2,16,16,0,0.0750377888145109,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_6703,3,4,4,0,0,3,0,4,0.8,1,0,1,0,0,0,7,2,17,17,0,0.0750377888145109,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_5560,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0,1,0,17,17,0,0.0723385877780177,0.1993090045346577,0,4.777521798441356,NEW / GENUINE
u_2812,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,0,1,0,17,17,0,0.0674800259123299,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_3497,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,0,1,0,17,17,0,0.0723385877780177,0.2020082055711509,0,0.3076923076923077,NEW / GENUINE
u_4713,0,0,0,0,0,0,0,0,0.733,0,1,0,0,0,0,1,0,17,17,0,0.0712589073634204,0.1993090045346577,0,4.642137183056741,NEW / GENUINE
u_2944,0,0,0,0,0,0,0,0,0.667,0,1,0,0,0,0,1,0,18,18,0,0.0643489527099978,0.201576333405312,0,3.4636531853026695,NEW / GENUINE
u_5874,0,0,0,0,0,0,0,0,0.889,0,1,0,0,0,0,1,1,18,18,0,0.0739581083999136,0.1976894839127618,0,5.521505379133913,SUSPICIOUS
u_7755,0,0,0,0,0,0,0,0,0.667,0,1,1,0,0,0,1,0,18,18,0,0.0681278341610883,0.201576333405312,1,4.777521798441356,NEW / GENUINE
u_7756,1,0,1,1,1,1,1,1,0.857,1,0,0,0,0,0,3,4,18,18,0,0.0681278341610883,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_6702,4,5,5,0,0,4,0,5,1.0,0,0,1,1,0,0,8,3,19,19,0,0.0750377888145109,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_7757,2,0,2,2,0,2,2,2,1.0,0,1,0,0,0,0,3,4,19,19,0,0.0681278341610883,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_7759,0,0,3,3,1,0,3,3,1.0,0,1,0,0,0,0,3,3,19,19,0,0.0681278341610883,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_7758,3,1,4,4,2,3,4,4,0.952,1,0,1,1,0,0,4,4,19,19,0,0.0681278341610883,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_5571,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,0,1,0,20,20,0,0.0723385877780177,0.1993090045346577,0,1.9692942109436957,NEW / GENUINE
u_8835,0,0,0,0,0,0,0,0,0.833,1,0,0,0,0,0,1,0,20,20,0,0.0755776290218095,0.2020082055711509,1,95.15957391728287,REPEAT / LIKELY ABUSE
u_8836,1,0,1,1,0,1,1,1,0.75,0,1,1,1,0,0,3,3,21,21,0,0.0755776290218095,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_7110,0,0,0,0,0,0,0,0,0.783,0,1,1,1,0,0,1,0,23,23,0,0.0736342042755344,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_7111,1,0,1,0,0,1,0,1,0.857,1,0,0,0,1,1,3,3,23,23,0,0.0681278341610883,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_7702,0,0,0,0,0,0,0,0,0.762,0,1,1,1,0,0,1,0,23,23,0,0.0750377888145109,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_90,0,0,0,0,0,0,0,0,0.9,0,1,0,0,0,0,1,1,23,23,0,0.0755776290218095,0.1993090045346577,0,4.777521798441356,NEW / GENUINE
u_3720,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,1,0.071798747570719,0.2020082055711509,0,0.3076923076923077,NEW / GENUINE
u_7114,2,0,2,0,0,2,0,2,0.783,0,1,1,1,0,0,4,2,0,0,1,0.0736342042755344,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_7703,1,1,1,0,0,1,0,1,0.7,0,1,1,0,0,0,3,2,0,0,1,0.0750377888145109,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_611,0,0,0,0,0,0,0,0,0.857,0,0,0,0,0,0,1,1,0,0,1,0.071798747570719,0.2020082055711509,0,1.507755749405234,NEW / GENUINE
u_2918,0,0,0,0,0,0,0,0,0.696,0,1,0,0,0,0,1,0,0,0,1,0.0684517382854675,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_7113,3,1,3,1,1,3,1,3,0.783,0,1,1,1,0,0,5,3,0,0,1,0.0736342042755344,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_3460,0,0,0,0,0,0,0,0,0.696,0,1,0,0,0,0,1,0,1,1,1,0.0674800259123299,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_771,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,1,1,1,0.0739581083999136,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_7704,2,2,2,1,0,2,1,2,0.952,0,1,1,0,0,0,4,4,1,1,1,0.0750377888145109,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_7705,3,0,3,0,0,3,0,3,1.0,0,1,0,0,0,0,4,3,1,1,1,0.0750377888145109,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_7112,0,0,4,0,0,0,0,4,0.857,0,0,1,1,0,0,5,2,1,1,1,0.0730943640682358,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_1763,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,0,1,0,2,2,1,0.0739581083999136,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_805,0,0,0,0,0,0,0,0,0.818,0,1,1,0,0,0,1,0,3,3,1,0.0739581083999136,0.2020082055711509,0,2.82162436254392,NEW / GENUINE
u_4994,0,0,0,0,0,0,0,0,0.8,0,0,1,0,0,0,1,0,3,3,1,0.0755776290218095,0.201576333405312,0,1.2000634417129263,NEW / GENUINE
u_2441,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,0,1,0,4,4,1,0.0709350032390412,0.1994169725761174,0,1.507755749405234,NEW / GENUINE
u_7707,4,0,4,2,0,4,2,4,0.952,1,0,1,1,0,0,5,4,4,4,1,0.0750377888145109,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_6140,0,0,0,0,0,0,0,0,0.778,0,1,0,0,0,0,1,0,4,4,1,0.071798747570719,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_5214,0,0,0,0,0,0,0,0,0.741,0,1,1,0,0,0,1,0,4,4,1,0.0674800259123299,0.1976894839127618,0,5.75846126753541,SUSPICIOUS
u_5648,0,0,0,0,0,0,0,0,0.87,0,1,0,0,0,0,1,1,5,5,1,0.071798747570719,0.201576333405312,0,3.4373358926884716,NEW / GENUINE
u_7706,5,0,5,3,0,5,3,5,1.0,0,1,1,0,0,0,5,4,5,5,1,0.0709350032390412,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_4716,0,0,0,0,0,0,0,0,0.737,0,0,0,0,0,0,1,0,5,5,1,0.071798747570719,0.201576333405312,0,1.2000634417129263,NEW / GENUINE
u_7115,0,2,5,2,0,0,2,5,0.783,0,1,1,1,0,0,7,2,6,6,0,0.0736342042755344,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_4329,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,6,6,0,0.0681278341610883,0.1994169725761174,0,3.942503483423041,NEW / GENUINE
u_389,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,1,0,7,7,0,0.0723385877780177,0.1976894839127618,0,3.942503483423041,NEW / GENUINE
u_2288,0,0,0,0,0,0,0,0,0.786,0,0,1,0,0,0,1,0,7,7,0,0.0736342042755344,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_464,0,0,0,0,0,0,0,0,0.96,0,1,0,0,1,1,1,1,10,10,0,0.0643489527099978,0.1976894839127618,0,4.777521798441356,NEW / GENUINE
u_8126,0,0,0,0,0,0,0,0,0.714,0,1,1,1,0,0,1,0,11,11,0,0.0723385877780177,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_776,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,0,1,0,11,11,0,0.0681278341610883,0.201576333405312,0,1.661601903251388,NEW / GENUINE
u_8127,1,0,1,1,1,1,1,1,0.714,1,0,0,0,0,0,3,3,11,11,0,0.0723385877780177,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_1439,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,1,0,12,12,0,0.0709350032390412,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_1099,0,0,0,0,0,0,0,0,0.824,0,1,1,0,0,0,1,0,12,12,0,0.071798747570719,0.1994169725761174,0,4.887671683179014,NEW / GENUINE
u_3058,0,0,0,0,0,0,0,0,0.88,0,1,0,0,0,0,1,1,12,12,0,0.0712589073634204,0.1994169725761174,0,5.436862457782015,NEW / GENUINE
u_545,0,0,0,0,0,0,0,0,0.815,0,1,1,0,0,0,1,0,12,12,0,0.071798747570719,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_8129,0,1,2,0,0,0,0,2,0.632,0,1,1,0,0,0,3,1,12,12,0,0.0723385877780177,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_3322,0,0,0,0,0,0,0,0,0.8,0,0,1,0,0,0,1,0,13,13,0,0.071798747570719,0.1993090045346577,0,3.845035733781378,NEW / GENUINE
u_206,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,1,0,13,13,0,0.0739581083999136,0.201576333405312,0,2.82162436254392,NEW / GENUINE
u_8128,0,0,3,0,0,0,0,3,0.632,0,0,0,0,0,0,5,1,13,13,0,0.0723385877780177,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_1520,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,0,1,0,14,14,0,0.0750377888145109,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_747,0,0,0,0,0,0,0,0,0.727,0,0,1,0,0,0,1,0,14,14,0,0.0739581083999136,0.1993090045346577,0,4.642137183056741,NEW / GENUINE
u_1695,0,0,0,0,0,0,0,0,0.762,0,1,1,0,0,0,1,0,14,14,0,0.0643489527099978,0.201576333405312,0,4.777521798441356,NEW / GENUINE
u_3853,0,0,0,0,0,0,0,0,0.727,0,0,1,0,0,0,1,0,16,16,0,0.0709350032390412,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_399,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,16,16,0,0.071798747570719,0.1976894839127618,0,6.008291029210587,SUSPICIOUS
u_5624,0,0,0,0,0,0,0,0,0.8,0,1,1,0,0,0,1,0,17,17,0,0.0643489527099978,0.201576333405312,0,4.777521798441356,NEW / GENUINE
u_3985,0,0,0,0,0,0,0,0,0.857,0,1,0,0,0,0,1,1,17,17,0,0.0723385877780177,0.1994169725761174,0,5.258291029210587,NEW / GENUINE
